pk,uid,name,locName_en,accountType,active,orderBlock,sfdcServiceLayer,addresses
8799066619909,0000000242,METAL IMPROVEMENT CO LLC,METAL IMPROVEMENT CO LLC,,true,false,,8799033688087
8800336445445,0000000243,DATUM DESIGN DRAFTING INC,DATUM DESIGN DRAFTING INC,,true,false,,8800303120407
8797645078533,0000000244,GRAINGER INDUSTRIAL SUPPLY,GRAINGER INDUSTRIAL SUPPLY,,true,false,,8797612081175
8801021624325,0000000245,GLENAIR INC,GLENAIR INC,,true,false,,8800988725271
8796717056005,0000000246,TRUSTED AEROSPACE AND ENGINEERING,TRUSTED AEROSPACE AND ENGINEERING,,true,false,,8796684320791
8796379545605,0000000247,DO NOT USE HYDRA ELECTRIC CO,DO NOT USE HYDRA ELECTRIC CO,Product/Service Provider,true,true,Refer to Network,8796346548247
8801084407813,0000000248,DO NOT USE JRT HUNT INC,DO NOT USE JRT HUNT INC,Owner/Operator,true,true,Refer to Network,8801051213847
8799350718469,0000000249,WOODWARD HSC INC,WOODWARD HSC INC,,true,false,,8799317852183
8797723394053,0000000250,DO NOT USE KEYSTONE ENGINEERING CO,DO NOT USE KEYSTONE ENGINEERING CO,OEM,true,true,Superior,8797690200087
8799678201861,0000000251,CURTISS WRIGHT CONTROLS INTEGR,CURTISS WRIGHT CONTROLS INTEGR,,true,false,,8799645335575
8801337475077,0000000252,SAFRAN ELECTRICAL & POWER,SAFRAN ELECTRICAL & POWER,Product/Service Provider,true,false,Standard,8801304084503
8796377088005,0000000253,CALIFORNIA COMPOSITES INC,CALIFORNIA COMPOSITES INC,,true,false,,8796344156183
8800358989829,0000000254,FULL SERVICE SUPPLY INC,FULL SERVICE SUPPLY INC,,true,false,,8800325795863
8796373712901,0000000255,RADIUS AEROSPACE  PHOENIX,RADIUS AEROSPACE  PHOENIX,,true,false,,8796340781079
8796377022469,0000000256,MISTRAS GROUP INC,MISTRAS GROUP INC,,true,false,,8796344254487
8800072237061,0000000257,CRISSAIR INC,CRISSAIR INC,,true,false,,8800038912023
8798731403269,0000000258,AERO CONTROLEX GROUP,AERO CONTROLEX GROUP,Product/Service Provider,true,false,Refer to Network,8798698373143
8799013502981,0000000259,LEE AIR CO INC,LEE AIR CO INC,,true,false,,8798980505623
8797442146309,0000000260,DO NOT USE CRANE AEROSPACE &,DO NOT USE CRANE AEROSPACE &,Owner/Operator,true,true,Standard,8797409181719
8796719611909,0000000261,DO NOT USE KTM CONSTRUCTION,DO NOT USE KTM CONSTRUCTION,Product/Service Provider,true,true,Standard,8796686843927
8798393499653,0000000262,MICRO TRONICS INC,MICRO TRONICS INC,Owner/Operator,true,false,Refer to Network,8798360207383
8801413136389,0000000263,MODERN INDUSTRIES INC,MODERN INDUSTRIES INC,,true,false,,8801379975191
8798673043461,0000000264,MSC INDUSTRIAL SUPPLY CO INC,MSC INDUSTRIAL SUPPLY CO INC,,true,false,,8798640111639
8801337638917,0000000265,MOOG,MOOG,,true,false,,8801304379415
8797110304773,0000000266,MEYER TOOL INC,MEYER TOOL INC,Owner/Operator,true,false,Standard,8797076946967
8798724784133,0000000267,MAGNETIC SEAL LLC,MAGNETIC SEAL LLC,,true,false,,8798691786775
8801434206213,0000000268,MARSH AVIATION CO,MARSH AVIATION CO,Dealer,true,true,Refer to Network,8801401569303
8797000204293,0000000269,MOBILE MINI STORAGE SYSTEMS,MOBILE MINI STORAGE SYSTEMS,,true,false,,8796967141399
8799350784005,0000000270,HI TECH COATINGS INC,HI TECH COATINGS INC,,true,false,,8799317295127
8800418365445,0000000271,OHLINGER INDUSTRIES INC,OHLINGER INDUSTRIES INC,Product/Service Provider,true,false,Standard,8800385368087
8797389586437,0000000272,OTTO INSTRUMENT SERVICE INC,OTTO INSTRUMENT SERVICE INC,Distributor,true,false,Standard,8797356425239
8799422513157,0000000273,DO NOT USE PARKER HANNIFIN CORP,DO NOT USE PARKER HANNIFIN CORP,OEM,true,true,Superior,8799389450263
8798334386181,0000000274,PARKER CSS DIVISION,PARKER CSS DIVISION,,true,false,,8798301519895
8799403933701,0000000275,DO NOT USE PRECISE METAL PRODUCTS,DO NOT USE PRECISE METAL PRODUCTS,Product/Service Provider,true,true,Standard,8799370936343
8800078168069,0000000276,DO NOT USE PRECISION AEROSPACE LLC,DO NOT USE PRECISION AEROSPACE LLC,Product/Service Provider,true,true,Refer to Network,8800045072407
8799066423301,0000000277,PHOENIX SMALL TOOL REPAIR INC,PHOENIX SMALL TOOL REPAIR INC,,true,false,,8799033262103
8796713091077,0000000278,PHOENIX HEAT TREATING INC,PHOENIX HEAT TREATING INC,,true,true,,8796680093719
8801338523653,0000000279,PRECISION CRATING & PKG CORP,PRECISION CRATING & PKG CORP,,true,false,,8801305460759
8800670056453,0000000280,D&R TESTING,D&R TESTING,,true,false,,8800636960791
8801077035013,0000000281,ROSEMOUNT AEROSPACE INC,ROSEMOUNT AEROSPACE INC,,true,false,,8801043742743
8800408895493,0000000282,RB MACHINE CO INC,RB MACHINE CO INC,,true,false,,8800375767063
8798410211333,0000000283,DO NOT USE R&D SPECIALTIES,DO NOT USE R&D SPECIALTIES,Owner/Operator,true,true,Standard,8798377115671
8797719724037,0000000284,SCORE AEROSPACE,SCORE AEROSPACE,,true,false,,8797686759447
8798056382469,0000000285,SEMCO INSTRUMENTS INC,SEMCO INSTRUMENTS INC,,true,false,,8798023811095
8796665839621,0000000286,UNISON INDUSTRIES LLC,UNISON INDUSTRIES LLC,,true,false,,8796632875031
8797051387909,0000000287,SERVOTRONICS INC,SERVOTRONICS INC,,true,false,,8797018325015
8800072040453,0000000288,TABER INDUSTRIES INC,TABER INDUSTRIES INC,,true,false,,8800038879255
8799398920197,0000000289,PAS TECHNOLOGIES INC,PAS TECHNOLOGIES INC,,true,false,,8799365791767
8799730499589,0000000290,ULTIMATE HYDROFORMING INC,ULTIMATE HYDROFORMING INC,,true,false,,8799697502231
8797070884869,0000000291,VALCOR ENGINEERING CORP DO NOT USE,VALCOR ENGINEERING CORP DO NOT USE,Product/Service Provider,true,true,Refer to Network,8797037690903
8798651318277,0000000292,VISIDAQ SOLUTIONS INC,VISIDAQ SOLUTIONS INC,,true,false,,8798617829399
8796716433413,0000000293,GOODRICH TURBOMACHINERY PROD,GOODRICH TURBOMACHINERY PROD,,true,false,,8796683599895
8797052993541,0000000294,MMI PRECISION TECHNOLOGY DO NOT USE,MMI PRECISION TECHNOLOGY DO NOT USE,OEM,true,true,Refer to Network,8797020192791
8798727995397,0000000295,DO NOT USE,SEE ACCT 331543,01,true,false,Service Center,8798694932503
8798387503109,0000000296,GLOBAL TURBINE COMPONENT TECH,GLOBAL TURBINE COMPONENT TECH,,true,false,,8798354669591
8797668343813,0000000297,MCTURBINE INC,MCTURBINE INC,,true,false,,8797635117079
8796644474885,0000000298,STRATON INDUSTRIES INC,STRATON INDUSTRIES INC,,true,false,,8796611772439
8797329424389,0000000299,WOODWARD GOVERNOR CO,WOODWARD GOVERNOR CO,,true,false,,8797296132119
8799998672901,0000000300,SIMMONDS PREC ENG SYSTEMS,SIMMONDS PREC ENG SYSTEMS,,true,false,,8799965577239
8800410501125,0000000301,XPEDX,XPEDX,,true,false,,8800377339927
8798002216965,0000000302,DEFENSE SUPPLY CENTER VA,DEFENSE SUPPLY CENTER VA,,true,false,,8797969121303
8796644540421,0000000303,MERENESS INVESTIGATIVE SERVICES,MERENESS INVESTIGATIVE SERVICES,,true,false,,8796611641367
8796304572421,0000000304,SNAP-ON TOOLS CORP,SNAP-ON TOOLS CORP,,true,false,,8796271575063
8798054219781,0000000305,BLUE STREAK GRINDING INC,BLUE STREAK GRINDING INC,,true,false,,8798021287959
8796977954821,0000000306,US FILTER FUSCO ABRASIVES,US FILTER FUSCO ABRASIVES,,true,false,,8796944826391
8798990532613,0000000307,RANDOLPH PRODUCTS CO,RANDOLPH PRODUCTS CO,,true,false,,8798957371415
8796717154309,0000000308,LEWIS AVIATION,LEWIS AVIATION,,true,false,,8796684222487
8796376989701,0000000309,DI-MATRIX PRECISION MANUFACTURING,DI-MATRIX PRECISION MANUFACTURING,,true,false,,8796343926807
8797720248325,0000000310,AIRGAS USA LLC,AIRGAS USA LLC,,true,false,,8797686792215
8796641853445,0000000311,J&L ATS INDUSTRIAL SUPPLY,J&L ATS INDUSTRIAL SUPPLY,,true,false,,8796608888855
8798345363461,0000000312,MEYER TOOL TEXAS LLC,MEYER TOOL TEXAS LLC,Product/Service Provider,true,false,Refer to Network,8798312595479
8796978249733,0000000313,QUALITY TRANSFORMATION SYSTEMS,QUALITY TRANSFORMATION SYSTEMS,,true,false,,8796945088535
8798384881669,0000000314,ROMPEC AEROSPACE INC,ROMPEC AEROSPACE INC,,true,false,,8798351818775
8796641656837,0000000315,HAAS FACTORY OUTLET INC,HAAS FACTORY OUTLET INC,,true,false,,8796608856087
8800020594693,0000000316,IMCO INC,IMCO INC,,true,false,,8799987302423
8800334938117,0000000317,DEFENSE SUPPLY CNTR OHIO,DEFENSE SUPPLY CNTR OHIO,,true,false,,8800301809687
8796303720453,0000000318,DEFENSE IND SUPPLY CENTER PA,DEFENSE IND SUPPLY CENTER PA,,true,false,,8796271018007
8798311677957,0000000319,VISION TECHNOLOGIES GROUP,VISION TECHNOLOGIES GROUP,,true,false,,8798278582295
8797980983301,0000000320,CERTIFIED INDUSTRIES II LLC,CERTIFIED INDUSTRIES II LLC,,true,false,,8797948477463
8796664692741,0000000321,UNITED AERONAUTICAL CORP,UNITED AERONAUTICAL CORP,,true,false,,8796631859223
8797980917765,0000000322,CANTRELL MACHINERY COMPANY,CANTRELL MACHINERY COMPANY,,true,false,,8797947953175
8801337999365,0000000323,EMACHINETOOL COM,EMACHINETOOL COM,,true,false,,8801304707095
8800418463749,0000000324,TRIUMPH ENGINES - TEMPE,TRIUMPH ENGINES - TEMPE,Product/Service Provider,true,false,Superior,8800385171479
8800071843845,0000000325,ARNOLD MACHINERY CO,ARNOLD MACHINERY CO,,true,false,,8800038780951
8796397535237,0000000326,DO NOT USE AIRCRAFT ARMATURE,DO NOT USE AIRCRAFT ARMATURE,Product/Service Provider,true,true,Refer to Network,8796364668951
8799066357765,0000000327,ANMARK MACHINE,ANMARK MACHINE,,true,false,,8799033425943
8796641132549,0000000328,J&L INDUSTRIAL SUPPLY,J&L INDUSTRIAL SUPPLY,,true,false,,8796608135191
8796661612549,0000000329,AEROCAD MANUFACTURING LLC,AEROCAD MANUFACTURING LLC,,true,false,,8796628779031
8798409981957,0000000330,DO NOT USE GOODRICH PUMP &,DO NOT USE GOODRICH PUMP &,Service Center,true,true,Comprehensive,8798376984599
8798311809029,0000000331,DO NOT USE,DO NOT USE,,true,true,,8798278811671
8800418299909,0000000332,ACE PRECISION MACHINING CORP,ACE PRECISION MACHINING CORP,Product/Service Provider,true,false,Standard,8800385237015
8798388256773,0000000333,SHERWOOD MANUFACTURING CO INC,SHERWOOD MANUFACTURING CO INC,,true,false,,8798355193879
8801021722629,0000000334,SAFETY KLEEN CORP,SAFETY KLEEN CORP,,true,false,,8800988692503
8796641296389,0000000335,INLAND AEROSPACE SUPPLY CO,INLAND AEROSPACE SUPPLY CO,,true,false,,8796608233495
8796641165317,0000000336,LABARGE INC,LABARGE INC,,true,false,,8796608364567
8796640247813,0000000337,Aerospace-Tulsa,Aerospace-Tulsa,,true,false,,8796606988311
8796637298693,0000000338,Aerospace-Tucson (Oracle Rd),Aerospace-Tucson (Oracle Rd),,true,false,,8796604301335
8800001294341,0000000339,DO NOT USE DELAVAN INC,DO NOT USE DELAVAN INC,Dealer,true,true,Refer to Network,8799968067607
8800359022597,0000000340,FLEETWOOD ELECTRONICS INC,FLEETWOOD ELECTRONICS INC,,true,false,,8800325828631
8799998640133,0000000341,ACL INCORPORATED,ACL INCORPORATED,,true,false,,8799965642775
8799329386501,0000000342,MECO INC,MECO INC,,true,false,,8799296225303
8799655460869,0000000343,MOOG INC AIRCRAFT GROUP,MOOG INC AIRCRAFT GROUP,,true,false,,8799622561815
8800078299141,0000000344,DO NOT USE AMPHENOL GRIFFITH,DO NOT USE AMPHENOL GRIFFITH,Owner/Operator,true,true,Refer to Network,8800045170711
8800336281605,0000000345,RUTLAND TOOL & SUPPLY CO INC,RUTLAND TOOL & SUPPLY CO INC,,true,false,,8800303054871
8799071043589,0000000346,DO NOT USE CHEROKEE NATION,DO NOT USE CHEROKEE NATION,Owner/Operator,true,true,Refer to Network,8799038341143
8796662890501,0000000347,TEMPTRON ENGINEERING INC,TEMPTRON ENGINEERING INC,,true,false,,8796629991447
8799423430661,0000000348,DO NOT USE AERO PROPULSION SUPPORT,DO NOT USE AERO PROPULSION SUPPORT,OEM,true,true,Refer to Network,8799390236695
8796716990469,0000000349,THOMAS INSTRUMENT INC,THOMAS INSTRUMENT INC,,true,false,,8796684091415
8796641329157,0000000350,HAAS AUTOMATION INC,HAAS AUTOMATION INC,,true,false,,8796608397335
8800358957061,0000000351,WOODWARD INDUSTRIAL CONTROLS,WOODWARD INDUSTRIAL CONTROLS,,true,false,,8800325763095
8800072007685,0000000352,TWIGG CORP,TWIGG CORP,,true,false,,8800039600151
8801021657093,0000000353,TRIUMPH THERMAL SYSTEMS INC,TRIUMPH THERMAL SYSTEMS INC,,true,false,,8800988561431
8800689520645,0000000354,PARKER HANNIFIN CORP,PARKER HANNIFIN CORP,,true,false,,8800656490519
8799090147333,0000000355,DO NOT USE AEROPARTS,DO NOT USE AEROPARTS,Product/Service Provider,true,true,Refer to Network,8799057215511
8801410383877,0000000356,TRIUMPH ACTUATION SYSTEMS LLC,TRIUMPH ACTUATION SYSTEMS LLC,,true,false,,8801377091607
8800071876613,0000000357,KHS CORP,KHS CORP,,true,false,,8800038846487
8798425415685,0000000361,GRINTEK AVIATION SYSTEMS DO NOT USE,GRINTEK AVIATION SYSTEMS DO NOT USE,Dealer,true,true,Refer to Network,8798392254487
8800765968389,0000000366,LANDING GEAR SUPPORT LTD DO NOT USE,LANDING GEAR SUPPORT LTD DO NOT USE,Dealer,true,true,Standard,8800732774423
8796384264197,0000000367,AERO TOYOTA CORP,AERO TOYOTA CORP,Helicopter Fleet,true,false,Refer to Network,8796351365143
8800430653445,0000000368,DO NOT USE VIASAT INC,DO NOT USE VIASAT INC,Product/Service Provider,true,true,Standard,8800397688855
8797070688261,0000000369,DO NOT USE UNITED AEROSPACE CORP,DO NOT USE UNITED AEROSPACE CORP,Product/Service Provider,true,true,Refer to Network,8797037658135
8800767246341,0000000370,SIERRA AVIATION INC,SIERRA AVIATION INC,Product/Service Provider,true,false,Standard,8800734085143
8798434295813,0000000371,JET AVIATION GMBH DO NOT USE,JET AVIATION GMBH DO NOT USE,Dealer,true,true,Superior,8798401200151
8799125274629,0000000372,AINSWORTH PET NUTRITION INC,AINSWORTH PET NUTRITION INC,Owner/Operator,true,false,Refer to Network,8799092178967
8798506713093,0000000373,SIKORSKY AIRCRAFT,SIKORSKY AIRCRAFT,,true,true,,8798473814039
8798770626565,0000000374,BURWOOD AVIATION SUPPLIES LTD,BURWOOD AVIATION SUPPLIES LTD,Product/Service Provider,true,false,Standard,8798737530903
8799090507781,0000000375,DO NOT USE MINTEX INC,DO NOT USE MINTEX INC,Product/Service Provider,true,true,Comprehensive,8799057510423
8799753699333,0000000376,Q ENTERPRISE DO NOT USE,Q ENTERPRISE DO NOT USE,Owner/Operator,true,true,Refer to Network,8799720734743
8800434782213,0000000379,HOP A JET INC,HOP A JET INC,Owner/Operator,true,false,Standard,8800401621015
8798414798853,0000000380,DEF DIST DEPOT CHERRY POINT NC,DEF DIST DEPOT CHERRY POINT NC,,true,false,,8798381604887
8800794312709,0000000381,HONEYWELL INTL INC,HONEYWELL INTL INC,,true,false,,8800761118743
8801196507141,0000000382,WEST STAR AVIATION INC,WEST STAR AVIATION INC,,true,false,,8801163280407
8798081024005,0000000383,DO NOT USE CHRONOS AVIATION LLC,DO NOT USE CHRONOS AVIATION LLC,Product/Service Provider,true,true,Refer to Network,8798048026647
8799089950725,0000000384,DO NOT USE EMERY AIR CHARTER,DO NOT USE EMERY AIR CHARTER,Product/Service Provider,true,true,Refer to Network,8799056986135
8798411685893,0000000385,DO NOT USE SILVER HAWK AVIATION INC,DO NOT USE SILVER HAWK AVIATION INC,Product/Service Provider,true,true,Refer to Network,8798378393623
8798079614981,0000000386,DO NOT USE GRUPO AEREO MONTERREY,DO NOT USE GRUPO AEREO MONTERREY,Commercial Airline,true,true,Refer to Network,8798046355479
8798302699525,0000000387,GRUPO AEREO MONTERREY SA DE CV,GRUPO AEREO MONTERREY SA DE CV,,true,true,,8798269734935
8797391486981,0000000388,TRIBAL SOLUTIONS INC DO NOT USE,TRIBAL SOLUTIONS INC DO NOT USE,Owner/Operator,true,true,Standard,8797358522391
8796643360773,0000000389,DO NOT USE LIGHT HELICOPTER,DO NOT USE LIGHT HELICOPTER,OEM,true,true,Superior,8796610396183
8796496625669,0000000390,FMS LOGISTICS LTD,FMS LOGISTICS LTD,,true,true,,8796463530007
8800000409605,0000000391,JETBLUE AIRWAYS CORP,JETBLUE AIRWAYS CORP,Owner/Operator,true,false,Superior,8799967084567
8798076370949,0000000392,JETBLUE AIRWAYS CORP DO NOT USE,JETBLUE AIRWAYS CORP DO NOT USE,Owner/Operator,true,true,Superior,8798043406359
8799423299589,0000000393,"DO NOT USE, SEE 394","DO NOT USE, SEE 394",Owner/Operator,true,true,Standard,8799390203927
8798747623429,0000000394,CHESAPEAKE & POTOMAC TEL DO NOT USE,CHESAPEAKE & POTOMAC TEL DO NOT USE,Owner/Operator,true,true,Standard,8798714822679
8799755534341,0000000395,UNKNOWN CUSTOMER,UNKNOWN CUSTOMER,Product/Service Provider,true,false,Standard,8799722405911
8800769310725,0000000396,DANIEL F YOUNG INC,DANIEL F YOUNG INC,,true,false,,8800736116759
8801114357765,0000000397,ASTRONAUTICS CORP OF AMERICA,ASTRONAUTICS CORP OF AMERICA,OEM,true,false,Comprehensive,8801081196567
8798741561349,0000000398,ASTRONAUTICS CORP OF AME DO NOT USE,ASTRONAUTICS CORP OF AME DO NOT USE,OEM,true,true,Comprehensive,8798708498455
8798746279941,0000000399,MOTMOT DO NOT USE,MOTMOT DO NOT USE,Owner/Operator,true,true,Standard,8798713053207
8798118379525,0000000400,NORTHROP GRUMMAN TECHNICAL SERVICES,NORTHROP GRUMMAN TECHNICAL SERVICES,,true,false,,8798085185559
8799518195717,0000000401,BOEING AEROSPACE OPERATIONS,BOEING AEROSPACE OPERATIONS,,true,true,,8799484903447
8797078618117,0000000402,DO NOT USE BOEING CO,DO NOT USE BOEING CO,OEM,true,true,Superior,8797045522455
8797170008069,0000000403,BOEING HELICOPTER,BOEING HELICOPTER,,true,true,,8797136814103
8798778687493,0000000404,BOEING CO,BOEING CO,,true,true,,8798745624599
8797445488645,0000000405,BOEING MILITARY AIRCRAFT & MISSILE,BOEING MILITARY AIRCRAFT & MISSILE,,true,true,,8797412622359
8800131416069,0000000406,BOEING CO,BOEING CO,,true,true,,8800098025495
8799519145989,0000000407,BOEING SIKORSKY,BOEING SIKORSKY,,true,true,,8799485952023
8797839065093,0000000408,NAVAL AVIATION DEPOT,NAVAL AVIATION DEPOT,,true,true,,8797806067735
8797837754373,0000000409,L-3 COMMUNICATIONS,L-3 COMMUNICATIONS,,true,true,,8797804855319
8798441242629,0000000410,MCDONNELL DOUGLAS CORPORATION,MCDONNELL DOUGLAS CORPORATION,,true,true,,8798408671255
8798386716677,0000000411,CASETECH INC,CASETECH INC,,true,false,,8798353653783
8796736618501,0000000412,AMERICAN AVIATION INTL P DO NOT USE,AMERICAN AVIATION INTL P DO NOT USE,Dealer,true,true,Refer to Network,8796703522839
8798748344325,0000000413,CENTRO DE SERVICIO AVEMEX SA,CENTRO DE SERVICIO AVEMEX SA,Dealer,true,false,Standard,8798715248663
8799739969541,0000000414,DO NOT USE AIRPRO AVIATION SYSTEMS,DO NOT USE AIRPRO AVIATION SYSTEMS,Product/Service Provider,true,true,Refer to Network,8799706972183
8798506745861,0000000415,BARON GROUP LLC,BARON GROUP LLC,,true,true,,8798473879575
8798117101573,0000000416,DO NOT USE DYNCORP INTERNATIONAL,DO NOT USE DYNCORP INTERNATIONAL,Service Center,true,true,Refer to Network,8798083842071
8800764395525,0000000417,DO NOT USE B&Y INTL TRADING INC,DO NOT USE B&Y INTL TRADING INC,Product/Service Provider,true,true,Refer to Network,8800731037719
8796835741701,0000000418,UNION TRANSPORT INC,UNION TRANSPORT INC,,true,true,,8796803137559
8798415060997,0000000419,MARITIME COMPANY FOR NAVIGATION,MARITIME COMPANY FOR NAVIGATION,,true,false,,8798382030871
8798363844613,0000000420,"DO NOT USE GLOBAL FILTRATION, INC","DO NOT USE GLOBAL FILTRATION, INC",Owner/Operator,true,true,Refer to Network,8798330781719
8801131134981,0000000421,DET 4/645 MATS,DET 4/645 MATS,,true,true,,8801097777175
8800859160581,0000000426,BOEING INTEGRATED DEFENSE SYSTEMS,BOEING INTEGRATED DEFENSE SYSTEMS,,true,false,,8800825802775
8799102861317,0000000427,DO NOT USE,SEE ACCT 303559,01,true,false,OEM,8799069765655
8801450033157,0000000428,DO NOT USE MIDDLE EAST AIRLINES,DO NOT USE MIDDLE EAST AIRLINES,Owner/Operator,true,true,Comprehensive,8801416577047
8799852560389,0000000429,MIDDLE EAST AIRLINES,MIDDLE EAST AIRLINES,,true,true,,8799819628567
8798058905605,0000000430,**DO NOT USE***,**DO NOT USE***,,true,false,,8798025809943
8800496910341,0000000431,DOALL SOUTH BEND COMPANY,DOALL SOUTH BEND COMPANY,,true,false,,8800463650839
8797474521093,0000000432,SHEN ZENGMIN,SHEN ZENGMIN,,true,false,,8797441523735
8799044403205,0000000433,BAM INC,BAM INC,,true,false,,8799011242007
8797700521989,0000000434,MOELLER MANUFACTURING AND,MOELLER MANUFACTURING AND,,true,false,,8797667459095
